21785258558,231801028,27,14,24,0,13500000000,13500000000,13500000000,0,5.0,5,0,0,0,0,5,2,2,1698433690.7971056
23453782423,231801028,48,199,286,12,13365000000,13365000000,13500000000,1,4.773584905660377,53,1,1,2,1,48,11,14,1698433690.7971172
19683459171,231801028,61,50,79,1,13500000000,13500000000,13500000000,0,5.0,18,0,0,0,0,18,1,3,1698433690.797122
22980332888,231801028,165,64,74,3,7425000000,7425000000,7500000000,1,4.888888888888889,9,0,0,0,1,8,3,3,1698433690.7971258
19782614923,231801028,59,127,225,9,13365000000,13365000000,13500000000,1,4.769230769230769,52,1,1,1,3,46,14,21,1698433690.7971294
23454839677,231801028,43,36,44,4,8415000000,8415000000,8500000000,1,5.0,6,0,0,0,0,6,0,1,1698433690.7971337
23256631658,231801028,25,45,47,7,15840000000,15840000000,15840000000,1,5.0,8,0,0,0,0,8,4,4,1698433690.7971368
21682761018,231801028,103,176,342,47,9405000000,9405000000,9500000000,1,4.945205479452055,73,0,1,0,1,71,26,35,1698433690.7971406
22453781966,231801028,66,213,311,24,12870000000,12870000000,13000000000,1,4.821428571428571,56,1,1,1,1,52,14,20,1698433690.7971442
23752072892,231801028,52,28,42,0,12000000000,12000000000,12000000000,0,5.0,10,0,0,0,0,10,2,2,1698433690.797148
23880331368,231801028,9,40,47,0,16500000000,16500000000,16500000000,0,4.636363636363637,11,0,1,0,1,9,1,2,1698433690.797152
21338291848,231801028,25,24,118,37,6500000000,6500000000,6500000000,0,4.842105263157895,19,0,0,0,3,16,2,7,1698433690.7971551
19584266201,231801028,64,35,37,5,16000000000,16000000000,16000000000,0,4.5,8,0,0,1,2,5,3,5,1698433690.7971582
23950424932,231801028,45,71,141,5,13365000000,13365000000,13500000000,1,4.933333333333334,30,0,0,0,2,28,7,8,1698433690.797162
23180601161,231801028,48,46,53,2,15500000000,15500000000,15500000000,0,4.8,15,0,0,1,1,13,3,3,1698433690.7971654
19982201603,231801028,61,82,188,7,5940000000,5940000000,6000000000,1,5.0,25,0,0,0,0,25,10,12,1698433690.7971685
19582201917,231801028,67,54,111,4,5940000000,5940000000,6000000000,1,4.75,28,1,0,1,1,25,17,18,1698433690.7971718
18082217971,231801028,36,42,120,2,13860000000,13860000000,14000000000,1,4.785714285714286,28,1,0,0,2,25,9,11,1698433690.7971747
19485525903,231801028,27,5,5,0,16500000000,16500000000,16500000000,0,5.0,2,0,0,0,0,2,0,0,1698433690.7971778
14495486102,231801028,63,5,34,2,6500000000,6500000000,6500000000,0,5.0,6,0,0,0,0,6,3,5,1698433690.7971814
23175920006,231801028,82,40,71,3,6500000000,6500000000,6500000000,0,4.9,10,0,0,0,1,9,3,4,1698433690.7971847
22783612706,231801028,33,0,0,1,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7971885
23057376226,231801028,56,10,10,0,8415000000,8415000000,8500000000,1,5.0,1,0,0,0,0,1,0,0,1698433690.7971914
15998330131,231801028,21,0,0,0,27000000000,27000000000,27000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7971945
20391569222,231801028,55,48,93,5,8415000000,8415000000,8500000000,1,4.9411764705882355,17,0,0,0,1,16,4,5,1698433690.7971973
20482441255,231801028,29,34,79,4,12500000000,12500000000,12500000000,0,4.928571428571429,14,0,0,0,1,13,4,4,1698433690.7972076
20693036627,231801028,23,8,16,0,27720000000,27720000000,28000000000,1,5.0,3,0,0,0,0,3,0,1,1698433690.7972107
18485425812,231801028,17,2,4,0,14000000000,14000000000,14000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.797214
22358342339,231801028,12,2,2,0,12000000000,12000000000,12000000000,0,5.0,1,0,0,0,0,1,0,0,1698433690.7972167
21891762093,231801028,39,32,62,1,16500000000,16500000000,16500000000,0,5.0,16,0,0,0,0,16,6,6,1698433690.797219
19591391976,231801028,5,22,64,5,13000000000,13000000000,13000000000,0,5.0,11,0,0,0,0,11,4,6,1698433690.7972236
12499267890,231801028,27,1,2,0,26000000000,26000000000,26000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7972262
16599173327,231801028,14,1,3,0,24750000000,24750000000,24750000000,1,5.0,1,0,0,0,0,1,0,0,1698433690.7972293
23580601761,231801028,15,2,2,0,9000000000,9000000000,9000000000,0,5.0,1,0,0,0,0,1,0,1,1698433690.7972322
18994594646,231801028,28,0,0,0,9000000000,9000000000,9000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7972355
22924510020,231801028,26,2,189,1,11400000000,11400000000,11400000000,5,4.9523809523809526,42,0,0,0,2,40,11,15,1698433690.7972405
21084086269,231801028,34,12,15,0,13500000000,13500000000,13500000000,0,5.0,3,0,0,0,0,3,1,1,1698433690.797243
16399287770,231801028,21,0,0,0,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7972457
22656111382,231801028,22,20,21,1,8910000000,8910000000,9000000000,1,5.0,4,0,0,0,0,4,1,2,1698433690.7972484
18385211450,231801028,35,4,4,0,16830000000,16830000000,16830000000,1,0.0,0,0,0,0,0,0,0,0,1698433690.797251
22501421455,231801028,17,6,12,12,9500000000,9500000000,9500000000,0,5.0,3,0,0,0,0,3,0,0,1698433690.7972603
23058797426,231801028,13,0,0,0,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7972631
15698057246,231801028,26,6,10,2,22500000000,22500000000,22500000000,0,5.0,1,0,0,0,0,1,0,0,1698433690.7972677
22883566794,231801028,41,1,1,0,26000000000,26000000000,26000000000,0,5.0,1,0,0,0,0,1,1,1,1698433690.7972703
18161968955,231801028,38,9,24,2,22770000000,22770000000,23000000000,1,4.571428571428571,7,0,1,0,0,6,2,3,1698433690.797273
19794357208,231801028,38,0,0,0,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.797278
18199001891,231801028,55,3,4,0,9900000000,9900000000,9900000000,1,5.0,1,0,0,0,0,1,0,0,1698433690.7972803
15298707128,231801028,6,3,24,1,14100000000,14100000000,14100000000,6,4.875,8,0,0,0,1,7,3,7,1698433690.7972836
19191387142,231801028,20,16,31,0,16500000000,16500000000,16500000000,0,5.0,6,0,0,0,0,6,0,0,1698433690.797286
23655108452,231801028,17,18,21,0,13500000000,13500000000,13500000000,0,4.0,5,0,1,1,0,3,1,2,1698433690.7972887
16399136110,231801028,27,7,12,3,15840000000,15840000000,15840000000,1,5.0,4,0,0,0,0,4,1,2,1698433690.7972913
18467940489,231801028,38,4,15,0,9000000000,9000000000,9000000000,0,5.0,2,0,0,0,0,2,0,0,1698433690.7972956
22277533466,231801028,46,6,29,3,16000000000,16000000000,16000000000,0,4.666666666666667,6,0,0,1,0,5,0,0,1698433690.7972984
18785525931,231801028,14,0,0,1,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7973015
10691684421,231801028,41,8,17,21,18000000000,18000000000,18000000000,0,5.0,2,0,0,0,0,2,2,2,1698433690.7973044
23354920414,231801028,25,43,52,2,17000000000,17000000000,17000000000,0,4.571428571428571,14,1,0,1,0,12,0,2,1698433690.7973068
20048438429,231801028,45,28,58,34,21000000000,21000000000,21000000000,0,4.714285714285714,14,0,0,1,2,11,2,2,1698433690.7973115
23677530898,231801028,26,11,22,3,14355000000,14355000000,14500000000,1,4.625,8,0,1,0,0,7,3,3,1698433690.7973144
23553915101,231801028,38,19,29,1,20000000000,20000000000,20000000000,0,3.875,8,1,1,1,0,5,0,1,1698433690.7973166
23378341150,231801028,44,11,25,3,16500000000,16500000000,16500000000,0,5.0,5,0,0,0,0,5,0,1,1698433690.797319
22757757282,231801028,21,3,3,1,18810000000,18810000000,18810000000,1,5.0,1,0,0,0,0,1,1,1,1698433690.7973218
23557376902,231801028,17,7,7,0,21780000000,21780000000,21780000000,1,5.0,2,0,0,0,0,2,1,1,1698433690.797326
14796307500,231801028,50,1,33,0,9025000000,9025000000,9025000000,5,4.8,10,0,0,1,0,9,0,1,1698433690.7973287
22575578927,231801028,19,150,259,15,13365000000,13365000000,13500000000,1,4.984126984126984,63,0,0,0,1,62,18,25,1698433690.797331
23554590261,231801028,46,8,10,2,26000000000,26000000000,26000000000,0,5.0,5,0,0,0,0,5,1,1,1698433690.7973337
18759546845,231801028,40,22,117,16,7500000000,7500000000,7500000000,0,5.0,23,0,0,0,0,23,7,9,1698433690.7973375
22656570783,231801028,36,13,13,3,14850000000,14850000000,15000000000,1,0.0,0,0,0,0,0,0,0,0,1698433690.7973425
11798658753,231801028,41,32,84,14,11385000000,11385000000,11500000000,1,4.958333333333333,24,0,0,0,1,23,9,13,1698433690.7973452
21761961590,231801028,21,12,27,2,21780000000,21780000000,22000000000,1,5.0,5,0,0,0,0,5,3,3,1698433690.7973478
20083452600,231801028,63,17,25,1,8500000000,8500000000,8500000000,0,5.0,4,0,0,0,0,4,2,2,1698433690.7973504
21944363192,231801028,32,9,140,32,8000000000,8000000000,8000000000,0,4.702702702702703,37,1,0,2,3,31,10,11,1698433690.797353
22079681823,231801028,80,9,13,0,9900000000,9900000000,10000000000,1,5.0,1,0,0,0,0,1,1,1,1698433690.7973552
17995839900,231801028,10,14,25,1,6500000000,6500000000,6500000000,0,5.0,5,0,0,0,0,5,1,1,1698433690.7973604
17898398127,231801028,30,3,6,0,10395000000,10395000000,10395000000,1,5.0,1,0,0,0,0,1,0,0,1698433690.7973633
19180389432,231801028,5,2,44,1,13630000000,13630000000,13630000000,6,4.666666666666667,15,0,1,1,0,13,2,7,1698433690.7973657
20384213033,231801028,12,10,14,0,21780000000,21780000000,22000000000,1,5.0,5,0,0,0,0,5,2,3,1698433690.7973688
18057395583,231801028,13,2,13,21,25000000000,25000000000,25000000000,0,4.8,5,0,0,0,1,4,1,2,1698433690.7973711
23380088446,231801028,10,15,20,0,22000000000,22000000000,22000000000,0,4.8,5,0,0,0,1,4,3,3,1698433690.7973762
15386018939,231801028,7,0,3,1,19500000000,19500000000,19500000000,0,5.0,2,0,0,0,0,2,1,1,1698433690.797379
18234931021,231801028,17,0,12,0,22000000000,22000000000,22000000000,0,4.4,5,0,1,0,0,4,1,3,1698433690.7973816
16783216587,231801028,16,15,78,22,15000000000,15000000000,15000000000,0,4.809523809523809,21,1,0,0,0,20,10,11,1698433690.7973847
23008713762,231801028,56,0,3,1,10000000000,10000000000,10000000000,0,5.0,1,0,0,0,0,1,1,1,1698433690.7973871
20033356232,231801028,114,0,7,1,8910000000,8910000000,9000000000,1,5.0,2,0,0,0,0,2,1,0,1698433690.797392
17999174859,231801028,23,0,0,0,27720000000,27720000000,28000000000,1,0.0,0,0,0,0,0,0,0,0,1698433690.7973948
22252788841,231801028,42,3,13,1,20000000000,20000000000,20000000000,0,5.0,5,0,0,0,0,5,1,2,1698433690.7973967
19893203698,231801028,17,9,9,0,11000000000,11000000000,11000000000,0,3.0,1,0,0,1,0,0,0,1,1698433690.7974
17830887060,231801028,11,2,41,4,8000000000,8000000000,8000000000,0,4.846153846153846,13,0,0,1,0,12,7,6,1698433690.7974026
19185644723,231801028,82,0,1,0,7500000000,7500000000,7500000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7974083
22083253116,231801028,34,0,0,0,18810000000,18810000000,18810000000,1,0.0,0,0,0,0,0,0,0,0,1698433690.797411
18855561322,231801028,15,2,99,24,9500000000,9500000000,9500000000,0,4.869565217391305,23,0,1,0,0,22,8,11,1698433690.7974133
23083874033,231801028,31,0,0,0,26000000000,26000000000,26000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.797416
23222140861,231801028,47,0,19,0,7920000000,7920000000,7920000000,1,5.0,3,0,0,0,0,3,0,0,1698433690.7974186
18550140815,231801028,6,0,10,26,17000000000,17000000000,17000000000,0,5.0,3,0,0,0,0,3,1,1,1698433690.7974231
19782735305,231801028,29,1,1,0,10395000000,10395000000,10395000000,1,0.0,0,0,0,0,0,0,0,0,1698433690.7974257
22083257322,231801028,51,0,0,1,9900000000,9900000000,9900000000,1,0.0,0,0,0,0,0,0,0,0,1698433690.797428
19679643475,231801028,49,0,42,2,7990000000,7990000000,7990000000,6,5.0,7,0,0,0,0,7,0,0,1698433690.7974305
22050428056,231801028,12,23,35,0,11880000000,11880000000,12000000000,1,4.857142857142857,7,0,0,0,1,6,1,2,1698433690.797433
18872161362,231801028,20,1,80,3,11750000000,11750000000,11750000000,6,5.0,20,0,0,0,0,20,6,10,1698433690.7974377
22884166113,231801028,37,0,0,0,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7974403
23909146311,231801028,38,2,3,1,1500000000,1500000000,1500000000,0,5.0,1,0,0,0,0,1,1,1,1698433690.7974427
23550761200,231801028,10,1,8,1,11385000000,11385000000,11385000000,1,5.0,3,0,0,0,0,3,1,1,1698433690.7974455
23453916983,231801028,32,7,13,1,22000000000,22000000000,22000000000,0,5.0,2,0,0,0,0,2,1,1,1698433690.7974486
19485266326,231801028,18,0,0,0,15000000000,15000000000,15000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7974534
20382609726,231801028,14,3,12,0,21000000000,21000000000,21000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.7974555
23350859382,231801028,6,7,15,0,22500000000,22500000000,22500000000,0,5.0,7,0,0,0,0,7,0,0,1698433690.7974582
16485282164,231801028,22,8,49,26,7000000000,7000000000,7000000000,0,3.6,10,3,0,0,2,5,4,7,1698433690.797463
16898399948,231801028,27,15,28,0,17000000000,17000000000,17000000000,0,5.0,5,0,0,0,0,5,1,1,1698433690.7974656
17294324104,231801028,15,0,41,0,20210000000,20210000000,20210000000,6,4.733333333333333,15,1,0,0,0,14,4,7,1698433690.7974706
18585210975,231801028,53,2,2,0,15840000000,15840000000,15840000000,1,0.0,0,0,0,0,0,0,0,0,1698433690.7974727
22708712259,231801028,13,1,6,1,35000000000,35000000000,35000000000,0,4.666666666666667,3,0,0,0,1,2,2,2,1698433690.7974756
19279791519,231801028,5,1,34,4,9400000000,9400000000,9400000000,6,4.545454545454546,11,0,1,1,0,9,2,3,1698433690.7974787
16389617667,231801028,22,3,27,3,9000000000,9000000000,9000000000,0,4.833333333333333,6,0,0,0,1,5,1,1,1698433690.7974813
22658073084,231801028,58,1,1,0,10000000000,10000000000,10000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.797486
22875582128,231801028,33,17,31,0,12000000000,12000000000,12000000000,0,4.75,4,0,0,0,1,3,1,2,1698433690.7974885
21484431033,231801028,10,31,35,2,17000000000,17000000000,17000000000,0,5.0,6,0,0,0,0,6,0,3,1698433690.7974913
18978616364,231801028,13,2,73,3,14100000000,14100000000,14100000000,6,5.0,22,0,0,0,0,22,9,11,1698433690.7974935
18391576380,231801028,19,19,71,3,12500000000,12500000000,12500000000,0,4.733333333333333,15,0,1,0,1,13,5,6,1698433690.7974963
22321048021,231801028,18,0,31,1,11875000000,11875000000,11875000000,5,4.75,4,0,0,0,1,3,1,1,1698433690.7975008
19437433567,231801028,22,7,60,28,15000000000,15000000000,15000000000,0,4.909090909090909,11,0,0,0,1,10,3,4,1698433690.7975032
23184164114,231801028,7,0,0,0,22500000000,22500000000,22500000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.797506
22234750026,231801028,9,0,77,4,11875000000,11875000000,11875000000,5,4.904761904761905,21,0,0,0,2,19,8,8,1698433690.7975094
22079269878,231801028,119,2,3,0,14500000000,14500000000,14500000000,0,4.0,1,0,0,0,1,0,0,0,1698433690.797512
20893122928,231801028,17,2,3,0,20000000000,20000000000,20000000000,0,5.0,1,0,0,0,0,1,0,0,1698433690.7975168
18675244920,231801028,49,0,9,0,7520000000,7520000000,7520000000,6,5.0,3,0,0,0,0,3,1,1,1698433690.7975194
14197502657,231801028,8,1,53,3,9500000000,9500000000,9500000000,5,4.75,8,0,0,0,2,6,3,4,1698433690.7975216
18185536683,231801028,18,0,0,0,23000000000,23000000000,23000000000,0,0.0,0,0,0,0,0,0,0,0,1698433690.797524
19393384245,231801028,22,7,7,1,22500000000,22500000000,22500000000,0,5.0,1,0,0,0,0,1,0,1,1698433690.7975266
22041784701,231801028,53,0,71,2,16150000000,16150000000,16150000000,5,4.769230769230769,13,0,0,1,1,11,1,2,1698433690.7975287
21492411837,231801028,51,4,12,0,19500000000,19500000000,19500000000,0,5.0,6,0,0,0,0,6,2,3,1698433690.7975345
19166522139,231801028,10,3,49,3,7500000000,7500000000,7500000000,0,4.75,12,0,1,0,0,11,7,9,1698433690.7975376
23429583288,231801028,19,1,171,10,13860000000,13860000000,13860000000,1,4.895833333333333,48,0,0,1,3,44,13,15,1698433690.79754
